user_id,recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
8316,3,0.22,81,37,223.23,10,66,f,y
8317,4,0.21,89,17,1478.63,10,52,f,y
8318,34,0.2,42,55,0.0,1,67,m,y
8319,9,0.34,89,36,0.0,5,42,f,y
8320,4,0.4,71,97,105000.76,5,47,f,y
8321,8,0.31,19,83,5574.64,3,25,f,y
8322,0,0.29,150,70,3281.36,3,35,f,n
8323,1,0.31,93,58,1346.64,4,82,f,y
8324,12,0.28,20,38,9938.42,3,79,m,w
8325,26,0.26,66,31,1209.34,3,55,f,n
8326,7,0.19,103,40,0.0,3,79,m,w
8327,1,0.48,122,96,8402.76,7,52,m,w
8328,21,0.14,141,28,34.04,9,51,m,n
8329,0,0.49,8,58,13253.32,1,55,f,n
8330,8,0.28,80,44,114.53,8,53,m,y
8331,4,0.34,160,57,1431.31,10,51,m,y
8332,28,0.21,142,59,2702.67,1,72,m,w
8333,3,0.28,20,71,8322.16,9,57,f,y
8334,5,0.19,37,58,1660.73,8,65,f,y
8335,15,0.19,16,37,6029.84,6,70,f,n
8336,3,0.47,136,80,14227.99,6,60,m,y
8337,4,0.27,31,37,820.68,10,40,m,n
8338,6,0.48,12,30,715.97,7,34,f,y
8339,6,0.2,97,63,864.32,8,57,f,n
8340,0,0.36,44,62,765.84,7,52,m,y
8341,3,0.39,9,63,21692.05,1,56,m,w
8342,1,0.27,35,52,2032.32,10,54,m,y
8343,28,0.23,171,59,4071.45,4,93,f,w
8344,2,0.31,56,51,739.66,4,35,m,y
8345,0,0.27,41,41,6404.92,9,25,f,y
8346,0,0.43,100,31,570.13,9,59,m,y
8347,5,0.46,118,77,3329.12,3,49,m,y
8348,8,0.33,122,67,2088.97,9,59,m,n
8349,0,0.24,65,60,1674.54,5,63,f,y
8350,0,0.18,56,42,278.62,6,74,f,y
8351,3,0.57,20,96,11423.29,7,32,m,y
8352,4,0.3,96,61,46277.47,3,46,f,n
8353,2,0.37,129,74,66763.27,4,61,m,y
8354,2,0.25,89,26,23003.63,5,66,f,y
8355,8,0.34,161,83,9158.19,1,87,f,w
8356,6,0.45,158,83,13430.05,8,69,m,w
8357,1,0.24,169,62,2920.72,7,54,f,w
8358,3,0.28,9,44,5467.79,2,41,f,n
8359,1,0.3,26,37,886.88,7,46,m,y
8360,0,0.15,96,26,14746.09,9,46,f,n
8361,9,0.18,74,38,2694.05,5,64,m,n
8362,16,0.24,143,31,0.0,6,58,f,w
8363,3,0.19,55,32,13701.44,5,35,m,y
8364,0,0.2,15,64,2308.91,1,48,f,n
8365,1,0.29,95,62,4205.35,6,68,m,y
8366,15,0.19,149,14,4701.77,7,60,m,n
8367,1,0.37,171,25,3304.55,5,63,m,y
8368,1,0.25,72,48,6663.62,3,60,m,y
8369,1,0.19,25,43,1099.06,6,79,f,n
8370,9,0.29,116,60,2131.62,7,58,m,y
8371,0,0.33,74,46,51.31,10,49,f,n
8372,17,0.24,30,61,0.0,10,41,m,n
8373,8,0.32,94,83,111205.98,9,58,f,n
8374,4,0.3,59,72,108974.67,7,25,f,y
8375,0,0.25,17,46,20058.67,3,52,f,w
8376,3,0.38,70,41,94.22,1,51,f,n
8377,3,0.29,72,32,0.0,7,34,f,y
8378,2,0.3,154,66,7953.84,8,41,f,n
8379,2,0.28,138,38,124.17,1,67,m,y
8380,2,0.44,84,58,2423.95,5,58,f,y
8381,8,0.23,137,55,5477.86,8,56,f,y
8382,8,0.33,24,49,4695.08,10,59,m,y
8383,20,0.42,86,38,1196.77,7,56,f,y
8384,6,0.33,60,82,32246.2,2,73,m,y
8385,4,0.38,66,62,13552.2,4,56,f,w
8386,8,0.54,106,30,2158.46,6,33,m,y
8387,2,0.36,157,81,617.26,7,79,f,y
8388,16,0.22,152,21,3977.54,7,60,f,w
8389,7,0.38,29,89,1676.38,3,46,f,y
8390,5,0.28,59,51,677.27,8,36,f,n
8391,1,0.15,154,18,277.41,7,60,f,y
8392,0,0.16,86,31,153.81,4,53,m,y
8393,1,0.42,24,49,2524.62,10,78,m,y
8394,11,0.31,156,45,0.0,4,49,m,w
8395,4,0.73,42,51,5500.55,4,42,m,y
8396,13,0.28,33,34,53313.55,5,68,m,y
8397,2,0.39,85,66,1590.83,2,68,f,w
8398,1,0.63,76,87,4619143.48,9,57,f,w
8399,1,0.28,154,76,906.49,6,65,f,y
8400,10,0.38,26,59,2812.92,8,54,m,n
8401,7,0.27,174,83,2344.89,1,58,m,y
8402,15,0.44,40,59,0.0,6,72,f,n
8403,6,0.34,115,46,6031.31,6,64,m,y
8404,7,0.29,6,73,389.69,8,52,m,y
8405,3,0.33,97,51,636.48,1,75,m,y
8406,9,0.27,96,55,4682.59,5,25,m,n
8407,3,0.23,75,16,0.0,3,85,m,n
8408,5,0.29,137,73,143286.56,6,29,m,y
8409,0,0.22,6,54,225.07,9,45,m,n
8410,3,0.3,154,46,14547.16,10,54,f,w
8411,1,0.23,104,43,4133.09,3,52,m,n
8412,5,0.25,97,58,29228.55,9,70,m,y
8413,0,0.2,87,43,3827.38,9,39,f,n
8414,3,0.47,121,86,0.0,1,58,f,y
8415,5,0.21,130,55,1661.45,2,46,m,y
8416,6,0.41,57,60,0.0,4,59,f,y
8417,2,0.32,104,83,4508.06,7,54,m,y
8418,0,0.29,58,75,150.94,2,56,m,n
8419,0,0.27,90,54,1407.2,7,46,f,w
8420,1,0.15,85,26,2434.22,5,47,f,y
8421,5,0.14,61,24,701.74,10,59,m,y
8422,3,0.37,108,84,0.0,7,69,f,y
8423,7,0.19,92,27,4297.36,9,46,f,y
8424,2,0.36,38,53,73100.74,9,41,m,n
8425,6,0.18,28,22,3178.36,3,64,m,n
8426,15,0.26,11,55,1258.33,3,54,m,y
8427,5,0.2,90,29,3716.27,7,67,f,n
8428,6,0.44,10,48,4627.39,5,41,m,y
8429,8,0.3,82,77,2414.33,5,28,f,w
8430,2,0.48,88,59,1559.59,5,47,m,y
8431,10,0.33,14,55,1282.92,9,43,m,n
8432,11,0.39,8,78,11610.69,4,53,f,y
8433,1,0.26,51,51,10270.35,6,45,f,y
8434,6,0.25,44,52,0.0,6,66,m,n
8435,4,0.44,18,84,22402.39,7,50,m,y
8436,0,0.25,46,50,289.51,2,57,f,w
8437,22,0.21,144,17,1057.46,6,57,m,y
8438,2,0.35,46,68,6533.01,9,57,m,w
8439,4,0.24,80,62,328.84,3,54,f,w
8440,3,0.3,40,74,27077.42,2,62,f,y
8441,10,0.34,168,96,16040.87,8,43,m,n
8442,7,0.37,72,68,9634.59,1,75,f,w
8443,8,0.18,137,30,352.68,8,51,f,y
8444,0,0.13,29,8,3237.67,5,35,m,n
8445,29,0.69,99,48,0.0,9,57,f,y
8446,2,0.29,101,44,328.9,9,42,m,n
8447,1,0.39,118,42,1113.14,4,64,m,y
8448,2,0.36,89,33,654.81,1,88,m,w
8449,9,0.34,169,52,674.37,5,43,m,y
8450,28,0.36,61,84,2996.49,7,59,f,n
8451,2,0.36,9,81,2161.19,9,28,m,n
8452,2,0.21,173,46,0.0,10,61,f,y
8453,23,0.27,176,42,11398.55,9,41,m,w
8454,7,0.37,63,84,19479.07,9,45,m,n
8455,6,0.19,67,37,15816.05,6,38,f,w
8456,2,0.19,140,60,592.56,2,65,f,y
8457,6,0.39,142,47,0.0,5,70,f,n
8458,0,0.21,27,52,10180.12,3,55,f,n
8459,6,0.17,9,25,106.63,6,42,m,n
8460,5,0.23,133,33,564.33,5,78,f,y
8461,7,0.36,169,79,564.12,10,43,m,y
8462,10,0.37,40,96,12783.91,1,25,f,n
8463,1,0.19,38,38,2484.71,10,61,f,y
8464,1,0.33,140,80,16838.35,10,38,m,w
8465,4,0.17,110,56,1141.18,2,69,m,y
8466,10,0.52,126,72,0.0,5,49,f,w
8467,1,0.31,69,54,2516.77,6,64,f,n
8468,4,0.39,126,70,671.24,1,76,m,w
8469,6,0.27,176,32,5298.08,7,36,f,y
8470,6,0.22,23,30,1579.21,3,46,f,n
8471,16,0.23,8,50,1067.41,1,53,m,y
8472,3,0.15,64,15,548.85,7,78,m,w
8473,1,0.27,121,47,2469.74,7,45,f,y
8474,1,0.26,44,61,28991.06,10,46,m,n
8475,14,0.33,69,78,7237.36,3,62,m,w
8476,5,0.18,86,16,651.63,6,46,f,y
8477,4,0.42,65,79,2450.96,4,57,f,n
8478,9,0.38,110,59,109356.18,4,31,f,y
8479,4,0.37,175,41,211.73,9,88,m,w
8480,36,0.15,114,19,1619.2,7,34,f,w
8481,4,0.26,10,41,608.9,6,50,f,y
8482,3,0.17,51,14,4301.85,9,54,m,y
8483,17,0.18,137,26,7258.61,3,83,f,w
8484,1,0.21,19,39,402.38,4,35,f,y
8485,0,0.2,16,50,4067.0,9,84,f,n
8486,5,0.2,27,44,693.29,4,66,f,y
8487,36,0.18,111,40,1372.52,7,61,m,y
8488,3,0.19,10,36,1586.84,9,40,f,y
8489,9,0.37,145,93,8200.36,4,63,f,y
8490,5,0.25,154,56,7815.33,9,44,f,y
8491,10,0.49,84,94,2202.28,7,73,f,w
8492,3,0.17,29,32,3164.08,4,40,m,n
8493,18,0.28,18,65,3245.66,3,53,m,y
8494,0,0.26,101,48,2519.42,6,46,m,n
8495,13,0.24,31,51,11982.3,3,40,f,n
8496,0,0.37,45,32,446.21,7,66,m,y
8497,36,0.2,31,32,0.0,1,63,f,n
8498,1,0.27,178,61,4900.04,7,73,m,w
8499,3,0.23,35,39,705.06,3,28,m,y
8500,4,0.23,69,41,8344.06,9,70,m,y
8501,29,0.45,116,61,0.0,6,92,f,n
8502,0,0.23,78,30,1192.8,7,48,f,n
8503,2,0.24,93,47,2726.76,9,83,f,y
8504,6,0.24,129,40,0.0,6,51,f,w
8505,6,0.19,171,33,5948.43,10,34,m,n
8506,1,0.35,151,65,10194.76,2,50,m,y
8507,4,0.15,142,34,0.0,6,70,f,y
8508,0,0.29,133,58,1569.8,6,42,f,y
8509,12,0.27,43,80,3842.88,2,45,m,y
8510,1,0.28,154,67,24514.76,7,63,f,y
8511,1,0.24,76,57,3314.09,9,55,m,n
8512,4,0.26,145,46,0.0,10,63,m,n
8513,14,0.28,41,72,15198.43,4,58,m,y
8514,4,0.3,127,59,38934.65,5,62,f,y
8515,5,0.39,16,83,30115.34,6,48,m,y
8516,0,0.43,133,67,16689.32,1,58,m,y
8517,4,0.34,32,64,15109.63,8,41,m,n
8518,20,0.4,79,83,15783.21,9,74,m,y
8519,0,0.51,86,100,4450.88,1,45,f,n
8520,3,0.22,112,41,3437.84,4,71,m,w
8521,6,0.25,70,40,2597.32,6,51,m,n
8522,12,0.15,167,29,72864.75,10,58,f,y
8523,13,0.37,132,98,0.0,1,47,m,y
8524,0,0.27,39,57,3845.1,3,39,m,y
8525,18,0.45,69,53,2343.56,7,28,m,n
8526,5,0.28,22,81,11762.88,8,39,f,n
8527,0,0.35,110,75,21167.45,8,50,f,n
8528,5,0.21,94,15,10368.01,5,58,m,n
8529,16,0.32,113,63,0.0,1,70,f,n
8530,1,0.34,144,72,1828.9,1,48,f,n
8531,16,0.41,153,65,5304.05,8,41,f,y
8532,6,0.29,73,50,1387.34,5,33,m,n
8533,1,0.36,167,39,99687.01,9,62,m,n
8534,5,0.38,47,89,17166.75,1,75,f,y
8535,3,0.36,174,47,3523.76,2,73,f,w
8536,10,0.34,150,53,9706.13,4,65,f,w
8537,7,0.21,17,32,7173.61,10,64,m,y
8538,7,0.21,73,43,3902.44,7,80,m,w
8539,6,0.39,46,33,1229.03,4,59,f,y
8540,10,0.18,147,54,502.43,8,64,f,y
8541,2,0.39,9,45,4383.55,7,50,m,y
8542,7,0.28,131,43,37247.38,5,34,m,n
8543,2,0.28,82,45,1290.21,7,44,m,y
8544,0,0.23,79,49,687.24,8,54,f,y
8545,10,0.23,147,50,0.0,3,55,f,n
8546,2,0.33,14,62,10086.96,3,83,f,y
8547,0,0.17,176,33,778.77,2,56,f,y
8548,1,0.18,153,25,1761.48,4,72,m,y
8549,36,0.23,6,26,1288.85,4,48,f,y
8550,14,0.3,113,81,10076.4,4,50,f,y
8551,6,0.21,98,36,4284.44,2,35,f,y
8552,3,0.84,77,62,879.85,7,43,f,y
8553,3,0.17,22,37,290.44,10,62,m,y
8554,3,0.39,94,92,3173.07,3,55,f,y
8555,33,0.25,25,45,405.8,10,69,f,w
8556,11,0.16,64,48,601.05,1,57,f,y
8557,3,0.29,146,74,43949.24,2,49,m,n
8558,0,0.24,126,59,52337.32,5,87,f,y
8559,2,0.4,82,58,18624.0,9,53,m,y
8560,1,0.45,55,55,142.2,4,72,m,y
8561,1,0.35,99,41,53654.29,6,48,m,n
8562,23,0.49,173,59,0.0,3,65,f,y
8563,2,0.27,140,37,3762.1,9,68,m,n
8564,1,0.36,60,55,33971.75,2,58,m,n
8565,14,0.32,56,83,0.0,8,25,f,y
8566,13,0.37,81,54,11119.07,3,55,f,w
8567,4,0.5,135,66,1246.92,8,73,f,y
8568,7,0.2,19,35,4073.86,3,62,m,y
8569,31,0.31,111,27,13203.97,4,61,f,y
8570,23,0.19,150,41,3650.44,8,29,m,y
8571,2,0.19,82,15,2660.27,10,44,m,y
8572,4,0.46,134,65,756.87,4,61,m,n
8573,2,0.48,124,71,26719.19,9,61,f,y
8574,1,0.41,116,74,4588.72,9,73,m,w
8575,1,0.2,6,37,94.4,6,52,m,y
8576,7,0.22,116,70,3865.93,1,61,m,w
8577,6,0.56,31,26,2169.42,9,55,f,y
8578,13,0.17,121,13,0.0,9,40,f,n
8579,3,0.08,179,5,2832.3,7,25,f,n
8580,9,0.48,18,36,2494.82,9,61,m,y
8581,36,0.3,39,78,15498.23,8,57,m,y
8582,4,0.53,67,51,1291.58,9,45,m,y
8583,7,0.34,78,80,0.0,9,30,f,y
8584,9,0.35,56,21,0.0,7,64,m,y
8585,7,0.38,46,47,4083.05,6,51,m,n
8586,1,0.17,60,35,1975.78,2,63,f,y
8587,6,0.27,161,61,1865.01,7,82,m,n
8588,0,0.35,99,70,3460.25,1,25,m,y
8589,14,0.36,140,41,1832.61,6,44,m,n
8590,4,0.3,7,81,77866.89,6,51,m,y
8591,5,0.33,7,86,11665.18,7,76,f,y
8592,0,0.22,161,52,32785.04,2,30,f,y
8593,1,0.18,59,37,3187.77,4,84,m,y
8594,3,0.17,99,44,10827.0,2,57,m,n
8595,16,0.38,63,85,18741.04,4,53,f,n
8596,1,0.33,66,77,3030.79,3,52,f,n
8597,3,0.44,109,55,439.11,2,48,m,n
8598,16,0.39,173,67,5628.11,2,70,f,w
8599,11,0.32,23,82,231.89,3,38,m,n
8600,3,0.5,147,52,9828.44,10,60,f,y
8601,0,0.18,30,34,2341.0,4,49,f,y
8602,6,0.29,143,51,5527.66,7,43,f,y
8603,2,0.24,105,51,1231.49,4,93,f,n
8604,7,0.25,53,55,2268.51,7,61,m,y
8605,0,0.18,58,17,2090.0,4,64,f,y
8606,2,0.47,142,41,529.29,3,72,f,y
8607,1,0.25,144,62,14245.59,8,33,f,n
8608,10,0.16,32,25,0.0,3,81,m,w
8609,10,0.2,64,56,255.62,8,25,f,y
8610,11,0.18,146,46,5485.92,2,43,f,n
8611,29,0.21,144,35,0.0,3,48,m,n
8612,7,0.34,62,28,2415.97,4,63,m,w
8613,14,0.24,115,52,0.0,3,58,m,y
8614,7,0.11,111,11,1469.24,6,52,f,n
8615,4,0.26,29,42,952.8,9,54,f,y
8616,12,0.29,173,50,3292.2,10,40,f,n
8617,4,0.3,84,78,24316.66,8,32,m,n
8618,23,0.27,89,66,1180.56,4,65,f,n
8619,0,0.22,7,63,7642.37,2,65,f,y
8620,8,0.21,148,28,0.0,10,78,m,w
8621,25,0.22,53,60,0.0,1,43,m,y
8622,3,0.29,103,75,5028.06,4,65,m,y
8623,1,0.16,51,36,1344.33,5,50,f,n
8624,2,0.13,100,38,252.58,2,72,m,w
8625,0,0.34,163,36,250.76,3,70,m,w
8626,3,0.29,161,76,6986.56,4,58,m,n
8627,9,0.22,102,58,5349.51,3,49,f,y
8628,12,0.24,174,62,0.0,8,69,m,y
8629,6,0.45,118,59,459.77,2,64,m,y
8630,10,0.24,26,40,1616.81,9,44,m,y
8631,0,0.17,92,41,2239.96,6,35,m,y
8632,1,0.31,47,60,683.27,1,50,m,y
8633,3,0.25,18,65,1251.5,8,77,f,y
8634,16,0.37,50,58,7145.03,10,72,f,w
8635,3,0.28,95,45,609.97,6,38,f,n
8636,0,0.23,152,55,1771.53,4,37,f,n
8637,1,0.31,160,64,18465.36,6,74,m,y
8638,11,0.2,173,38,0.0,2,37,f,y
8639,12,0.23,140,51,191.35,1,62,m,y
8640,7,0.36,30,53,6172.14,6,45,m,y
8641,36,0.44,109,82,0.0,8,79,f,w
8642,8,0.25,169,29,26.76,5,43,f,y
8643,2,0.25,76,80,1329.66,8,72,f,w
8644,7,0.29,124,67,7149.65,3,57,f,w
8645,0,0.23,89,45,11635.38,6,58,f,y
8646,8,0.26,157,76,18041.02,1,25,f,y
8647,22,0.18,97,26,0.0,3,25,f,n
8648,8,0.19,118,41,270.69,4,51,f,n
8649,8,0.24,74,18,4137.89,5,58,m,n
8650,6,0.36,57,45,362.54,3,38,m,n
8651,8,0.42,169,47,349.55,8,38,f,y
8652,18,0.19,38,46,0.0,5,63,m,y
8653,0,0.33,58,68,309.25,7,63,m,y
8654,0,0.17,43,31,4788.63,5,52,m,y
8655,0,0.38,177,100,14905.8,8,66,m,y
8656,29,0.22,10,69,0.0,1,37,f,y
8657,0,0.32,123,43,15358.53,3,49,f,n
8658,2,0.19,36,36,4244.75,3,79,f,n
8659,21,0.27,142,44,0.0,10,56,f,y
8660,18,0.32,37,36,2031.85,10,56,f,y
8661,0,0.16,174,18,786.98,3,89,f,n
8662,10,0.71,10,55,3108.17,6,34,f,y
8663,10,0.27,59,20,600.82,9,66,m,n
8664,9,0.2,33,33,0.0,6,79,m,w
8665,13,0.24,176,24,2716.65,5,50,m,n
8666,11,0.28,17,56,4438.87,1,67,f,y
8667,22,0.22,22,70,16731.07,2,40,f,n
8668,25,0.22,13,55,3053.42,1,44,f,y
8669,3,0.36,23,80,24312.67,6,60,f,y
8670,1,0.21,122,37,4030.11,3,66,m,y
8671,23,0.21,15,46,11648.18,5,71,m,w
8672,2,0.34,44,60,767.5,6,78,f,y
8673,0,0.64,46,51,1175.88,5,53,m,w
8674,0,0.21,113,38,691.41,3,72,f,y
8675,6,0.55,49,75,72783.15,2,49,f,y
8676,2,0.43,48,93,2632.82,2,68,f,n
8677,5,0.24,116,64,7877.65,2,58,m,y
8678,11,0.34,24,78,7098.3,10,61,f,y
8679,1,0.26,26,36,1029.78,4,61,f,y
8680,0,0.28,8,31,1300.66,4,30,f,y
8681,11,0.26,109,25,456.44,3,38,f,y
8682,8,0.31,61,68,6341.43,8,56,f,n
8683,3,0.12,132,20,7388.37,4,29,m,n
8684,1,0.4,176,69,702.16,8,67,f,w
8685,0,0.23,134,51,78954.84,3,68,f,n
8686,2,0.17,93,48,120.56,2,59,m,n
8687,35,0.2,41,56,6968.47,8,38,m,n
8688,3,0.11,11,18,135.65,6,75,m,w
8689,12,0.38,79,80,77117.4,2,85,f,y
8690,11,0.14,51,28,890.99,7,57,m,y
8691,0,0.17,156,39,512.47,10,62,m,n
8692,2,0.18,25,43,6005.09,7,58,f,y
8693,15,0.18,171,44,0.0,4,62,f,w
8694,3,0.31,40,63,130.15,8,53,m,y
8695,10,0.29,167,58,246.51,3,54,m,y
8696,3,0.25,52,31,11185.13,9,68,m,n
8697,3,0.17,41,31,2347.46,5,90,m,y
8698,7,0.29,21,37,6257.3,3,33,m,w
8699,2,0.32,113,78,9487.22,9,53,f,w
8700,5,0.32,70,82,71514.32,2,37,f,n
8701,10,0.47,68,90,11627.62,2,78,f,y
8702,0,0.25,57,65,6848.08,3,46,m,y
8703,17,0.31,78,21,6688.91,9,33,f,n
8704,5,0.25,65,53,4433.48,10,64,f,w
8705,7,0.34,106,86,573940.63,3,81,m,y
8706,10,0.45,22,71,2832.44,5,64,m,y
8707,1,0.26,43,29,975.87,9,58,f,y
8708,15,0.24,34,53,5894.46,10,61,f,y
8709,3,0.39,36,74,410.6,6,76,m,w
8710,0,0.44,59,53,2052.19,6,41,f,y
8711,19,0.35,107,48,122.63,1,53,f,y
8712,12,0.43,31,86,34759.82,2,48,f,n
8713,3,0.92,146,100,9602.84,9,37,m,n
8714,15,0.14,24,40,491.88,8,50,f,n
8715,8,0.46,116,100,0.0,2,71,m,w
8716,12,0.3,32,72,36095.73,5,63,f,y
8717,27,0.52,18,67,0.0,5,64,f,y
8718,0,0.16,57,33,3144.23,6,57,m,w
8719,12,0.28,103,39,0.0,4,62,f,w
8720,0,0.12,24,16,2824.49,9,42,m,n
8721,9,0.64,88,42,759.57,5,50,f,n
8722,13,0.33,8,70,2786.4,4,57,m,w
8723,4,0.31,72,62,1661.42,9,59,f,y
8724,2,0.21,31,44,1444.52,2,59,m,y
8725,2,0.27,11,42,375.98,2,52,f,n
8726,3,0.63,146,76,220683.41,3,49,f,w
8727,10,0.49,32,39,1390.52,10,95,f,w
8728,36,0.24,110,54,29162.73,4,68,m,n
8729,32,0.34,93,70,23137.94,10,61,f,y
8730,1,0.24,15,36,5314.57,9,51,m,y
8731,1,0.2,21,46,4830.06,5,48,f,y
8732,1,0.36,28,79,67675.59,2,53,f,w
8733,6,0.33,52,45,6851.58,3,59,f,y
8734,7,0.45,17,79,6264.37,8,26,f,y
8735,18,0.29,161,37,3057.73,6,31,m,w
8736,4,0.12,82,18,380.27,5,45,f,y
8737,16,0.51,23,70,8738.24,4,58,m,n
8738,1,0.27,63,64,4629.08,4,51,f,y
8739,14,0.43,135,100,0.0,8,77,f,y
8740,3,0.32,179,55,0.0,6,32,f,n
8741,14,0.2,150,45,1141.79,5,43,f,w
8742,3,0.15,92,18,444.46,5,77,m,y
8743,10,0.19,69,36,3314.56,6,56,f,n
8744,15,0.34,92,54,0.0,3,68,m,y
8745,1,0.27,59,40,447.35,7,85,f,y
8746,0,0.22,176,54,648.7,1,44,f,y
8747,10,0.14,83,23,0.0,5,53,m,w
8748,9,0.27,19,28,195.69,6,50,m,n
8749,1,0.47,177,61,1746.89,2,25,m,y
8750,36,0.39,43,100,515589.4,2,50,f,n
8751,1,0.49,110,67,8039.8,9,68,m,y
8752,5,0.35,21,59,10809.09,2,63,f,y
8753,2,0.5,87,50,145.8,3,64,f,y
8754,0,0.22,79,58,3535.19,1,49,m,n
8755,4,0.22,35,23,1726.75,9,45,f,n
8756,36,0.18,73,51,0.0,1,74,f,w
8757,25,0.22,76,13,351.05,4,47,m,y
8758,3,0.55,85,29,228.89,7,59,f,y
8759,5,0.28,120,80,0.0,2,57,m,n
8760,18,0.18,42,56,7639.44,8,76,m,y
8761,19,0.45,60,29,0.0,8,69,f,w
8762,12,0.18,172,42,2781.34,3,35,m,y
8763,2,0.3,102,68,15161.43,4,37,f,y
8764,3,0.26,104,41,2194.2,7,63,f,y
8765,6,0.32,117,39,810.75,5,54,f,y
8766,15,0.34,123,88,2141159.96,5,48,m,y
8767,4,0.16,167,49,6619.62,2,70,m,y
8768,7,0.31,62,46,0.0,6,57,m,y
8769,4,0.23,102,56,19381.41,4,55,f,y
8770,7,0.26,67,60,1627.25,5,66,f,y
8771,0,0.23,44,50,2606.93,5,49,m,y
8772,3,0.48,79,98,7360.42,2,78,m,y
8773,11,0.38,72,95,0.0,8,43,m,y
8774,0,0.16,34,32,902.66,1,64,m,y
8775,13,0.15,36,46,0.0,2,76,f,w
8776,33,0.28,65,53,2110.89,7,34,f,n
8777,5,0.36,44,61,15084.39,7,49,f,y
8778,1,0.49,6,36,117.32,2,72,m,y
8779,15,0.26,61,62,1897.56,1,72,f,n
8780,12,0.2,106,24,20950.25,10,52,m,w
8781,30,0.34,96,98,0.0,1,43,f,y
8782,2,0.41,154,78,22138.26,1,69,m,y
8783,1,0.28,176,50,15197.22,6,72,f,y
8784,1,0.21,135,39,5412.79,10,37,f,n
8785,4,0.1,147,14,538.87,7,36,m,n
8786,10,0.47,111,82,44428.17,2,58,f,y
8787,1,0.46,136,83,7786.03,6,64,f,y
8788,4,0.21,147,47,3266.84,4,50,m,n
8789,2,0.4,10,46,2358.85,9,65,m,y
8790,4,0.2,86,37,590.88,8,44,f,n
8791,0,0.28,172,44,3804.64,8,25,f,n
8792,3,0.29,134,59,0.0,2,48,f,y
8793,0,0.21,125,52,199.43,5,55,f,y
8794,11,0.38,48,100,27051.4,2,50,f,y
8795,0,0.3,97,64,444.85,3,37,f,n
8796,3,0.15,83,45,1784.55,8,27,f,n
8797,1,0.16,20,22,686.15,5,47,m,n
8798,10,0.25,51,64,7368.99,4,68,f,y
8799,1,0.34,12,25,949.27,5,73,m,w
8800,8,0.1,175,30,452.99,8,72,m,w
8801,7,0.34,120,71,0.0,10,42,f,y
8802,7,0.31,12,47,2505.25,7,37,m,y
8803,2,0.15,93,21,2907.23,6,62,m,n
8804,17,0.15,95,48,188.15,2,64,m,n
8805,1,0.4,24,90,35045.15,10,61,f,y
8806,3,0.17,58,20,248.97,5,25,f,n
8807,10,0.2,95,44,10784.72,10,41,f,y
8808,2,0.31,21,83,73700.64,9,54,f,y
8809,7,0.33,67,40,115.45,9,62,m,n
8810,10,0.21,70,47,3647.94,9,66,m,y
8811,6,0.21,117,35,585.4,3,57,m,y
8812,3,0.31,41,36,473.66,9,59,m,w
8813,12,0.35,168,19,0.0,9,56,m,n
8814,0,0.22,29,40,1612.45,5,65,m,w
8815,2,0.26,74,50,385.57,6,59,m,n
8816,3,0.33,124,52,10194.81,7,55,f,n
8817,4,0.31,162,81,21811.78,10,50,f,n
8818,0,0.34,134,36,17749.28,10,56,f,y
8819,9,0.24,128,54,0.0,10,62,f,y
8820,1,0.24,142,46,7498.8,6,59,m,y
8821,17,0.53,105,66,10804.25,5,60,f,w
8822,2,0.64,20,95,21178.57,1,75,m,y
8823,2,0.18,79,25,12942.1,4,58,f,y
8824,1,0.2,149,54,1632.69,8,45,f,n
8825,11,0.14,41,41,0.0,8,68,f,y
8826,21,0.15,58,27,36.16,6,34,f,y
8827,12,0.33,84,69,39960.08,3,38,f,y
8828,15,0.27,136,49,131.38,8,60,f,n
8829,8,0.17,152,24,3425.64,7,62,m,y
8830,3,0.26,46,62,18360.64,9,36,f,y
8831,11,0.14,42,31,12775.42,3,49,m,y
8832,1,0.19,141,34,3670.6,6,45,f,y
8833,0,0.31,93,69,38083.05,1,47,m,y
8834,3,0.4,19,88,2112.02,8,69,m,w
8835,7,0.37,40,65,1583.85,2,65,f,y
8836,8,0.21,149,28,0.0,5,54,m,y
8837,4,0.39,76,27,434.27,6,46,f,w
8838,15,0.31,168,35,992.85,4,34,m,n
8839,13,0.31,13,35,786.17,9,76,f,y
8840,0,0.17,17,40,539.95,3,63,f,y
8841,9,0.21,115,65,0.0,2,44,f,n
8842,10,0.37,85,58,14369.52,3,65,m,y
8843,11,0.3,120,70,14947.11,5,53,m,y
8844,12,0.3,73,87,18238.07,1,50,f,n
8845,1,0.2,168,37,201.0,10,61,m,y
8846,1,0.33,50,48,2206.03,4,43,m,n
8847,6,0.24,46,41,2393.84,1,49,f,y
8848,3,0.15,66,32,682.12,9,56,f,y
8849,7,0.3,81,30,984.18,3,47,m,n
8850,5,0.3,148,79,1649.4,2,65,m,y
8851,2,0.29,104,35,466.8,5,83,m,n
8852,9,0.53,72,76,6824.49,1,43,f,n
8853,4,0.27,7,38,11083.71,10,30,m,n
8854,13,0.27,127,35,5373.31,7,25,f,y
8855,0,0.14,139,15,515.94,9,52,m,n
8856,2,0.3,21,65,1178.04,1,45,m,y
8857,0,0.34,28,68,10578.24,8,58,f,n
8858,4,0.27,100,78,6886.9,8,56,m,n
8859,1,0.18,119,30,275.85,7,30,f,n
